,score,description,date
317,2,"Já é o terceiro mouse que tenho deste modelo e altamente recomendo. Encaixa na mão, dificilmente falha e o material possui boa qualidade. (já vem com a pilha que dura por um bom tempo).",9 de maio de 2020
318,1,"Comprei o mouse a uns 6 meses atrás. Estava gostando dele, pois atendia as as minhas expectativas (precisão e durabilidade da bateria). Todavia, a função de rolagem estragou, mouse inutilizado em tão pouco tempo.",24 de outubro de 2021
319,2,"O mouse é ótimo para o uso no dia a dia, considerando os principais programas que utilizo no notebook (planilhas eletrônicas, editores de texto, Power BI, etc).Não posso avaliar quanto ao uso mais pesado ou gamer, mas para minhas necessidades, atende perfeitamente às expectativas.",26 de junho de 2020
320,2,"Sou suspeito para falar, pois os produtos da Ligitech são de excelente qualidade e a empresa tem um pós venda muito bom. O mouse é preciso, leve, agradável de usar e teve um preço adequado. Além disso, consome pouca energia (apenas uma pilha AA). Valeu a compra.",9 de junho de 2020
321,2,"Adorei, muito bom, fácil de usar, bateria de longa duração, muito preciso e um preço razoável.Recomendo.",26 de julho de 2021
322,2,"em cima de algumas superficies o meu demonstrou uma certa imprecisão, em cima de um mouse pad ele funciona 100% apesar de não ter o leitor ótico centralizado em baixo do mouse, agora em cima da minha cama por exemplo, ele fica com o movimento muito mais sensível da esquerda pra direita",10 de fevereiro de 2022
323,2,"Comprei o Mouse no Domingo e o produto chegou terça de manha.A Amazon é incrivel! <3O Mouse é ótimo, os botões todos repondem muito bem mecanicamente, boa sensação ao clicar. Só achei meio pequeno, fora isso é maravilhoso.",12 de maio de 2020
324,2,"É muito confortável. Simples pra instalar: plug and play. Tem botão de desligar, o que economiza pilha. Utilizo no trabalho. Recomendo!",2 de outubro de 2021
325,2,"Melhor mouse custo benefício sem fio para uso diário. Para jogos de fps perde precisão, mas para mobas etc dá para jogar bem.Extremamente durável, ja é minha 3 compra, um para cada membro da família. O meu foi o primeiro e estou com ele há uns 3 anos e funciona perfeitamente bem",27 de março de 2021
326,2,"Mouse bom. Conexão instantânea. Embaixo do mouse, possui um compartimento para trocar a pilha e também para guardar o Nanoreceptor USB (bom para não perdê-lo). Bom custo benefício! Recomendo!",30 de outubro de 2019
327,2,"Pequeno , mas ergonômico para poucas horas de trabalho . Preciso e ágil . Não indicado , assim como outros mouses sem fio para games ( delay imperceptível para uso comum , mas para jogos faz diferença )",26 de agosto de 2020
328,2,"comprei pois estava sem mouse, e é bem levinho, é super rápido. atende bem minhas necessidades e o preço acessível. além disso menos um fio na minha mesa!meu namorado estava precisando de um mouse, indiquei esse e ele adorou também!",5 de outubro de 2021
329,2,Se mantém no topo dos demais mouses por conta de usar uma única pilha e ter um processador para gerenciar o consumo ficando em standyby fora de uso. Já é o segundo dessa marca que compro o meu primeiro durou 4 anos. E não me arrependo. Recomendo.,2 de dezembro de 2020
330,0,"É a segunda vez que compro o mouse da marca em menos de um mês e as duas vezes vieram com defeito. O primerio veio quebrado, sem funcionar, estou devolvendo para a loja. O segundo chegou hoje, a luz vermelha não acende. Apesar da luz não acender ele está funcionando, não sei como devo proceder.",4 de setembro de 2020
331,2,"Os produtos da Logitech são, historicamente, bons. Então resolvi experimentar bastante influenciado pela Letícia (que trabalha com o Valorant BR). Não me arrependo: qualidade, durabilidade, precisão e tudo isso num mouse simples até pelo valor. Sinônimo de custo - benefício! Recomendo bastante!",11 de agosto de 2021
332,0,"Muito bom, prático, plugou ligou, está pronto pra usar. Os cliques apesar de barulhentos, são bons, e a roda apesar de ser bem firme pra clicar, a rolagem é bem suave. Tem boa precisão e resposta, gostei.Edit: Agora, depois de 4 meses já começou a falhar o botão do meio...",6 de fevereiro de 2021
333,2,"Comprei por sugestão de uma pessoa dos comentários que falou bem. Toque macio, é pequeno, parece emborrachado e cabe na mão.",4 de julho de 2021
334,2,"Para quem quer um mouse baratinho mas com qualidade, esse atende super bem! Comprei dois e não me arrependo. O peso é bom, o encaixe da mão, o clique... É claro que não vai ter a qualidade de um mouse caro, mas não deixa nada a desejar.",13 de março de 2021
335,2,"Se você tiver as mãos um pouco maiores eu não recomendo comprar este mouse, ele tem um tamanho bom para ser prático de carregar para os lugares mas não é muito confortável para quem for fazer uso dele por muito tempo, uma hora você sentirá dores nos tendões.",13 de abril de 2021
336,2,"É um mouse menor, prática para levar na mochila e guardar sem problemas, o conector USB é guardado dentro do próprio mouse, sem risco de cair e acabar sendo perdido. Boa precisão e durabilidade da bateria, não é o melhor para jogos, mas funciona bem também.",22 de março de 2021
337,2,"Sou fã da marca, possuo outros produtos, tem o melhor RMA do mercado nacional, essa é uma ótima opção para um mouse de entrada sem fio.",26 de abril de 2021
338,2,"O produto é ótimo, mas veio com o botão de rolagem com barulho, toda vez que eu rolo a página o barulho aparece, parece que montaram errado e fica fazendo barulho toda hora que vou usar, incomada bastante. Tirando isso a entrega foi super rápida e chegou antes do prazo informado.",8 de junho de 2020
339,1,"Comprei o mouse e foi enviado um produto no lugar. Solicitei a substituição o que não deixa de ser um transtorno. O produto correto foi enviado, porém, chegou com defeito! O LED não está funcionando. Meu pai, que entende do assunto, não quis solicitar a troca de novo e ele mesmo arrumou 🤷‍♀️",26 de novembro de 2021
340,2,"Pelo simples fato de não haver o fio de comunicação lógica, por si só já é um grande ganho para aquele usuário com senso mínimo de organização, trata-se de um hardware simples e fácil a que se propõe, faço apenas um ponto de desabono é a precisão do scroll",30 de janeiro de 2021
341,2,"Combinou mt bem com o notebook  ideapad da lenovo, a cor é o design. O pouco que usei achei bem satisfatório  pelo preço e levando em conta q a marca é  referência  no ramo. Se der defeito com pouco tempo venho aqui falar, mas acho q seria um grande acaso.",10 de junho de 2021
342,2,"Sem dúvida alguma é excelente para o proposito que ele foi adquirido, já é o segundo que adquiro. Recomendadíssimo!!!!!",5 de agosto de 2020
343,0,"O mouse seria ótimo se não tivesse esse problema no botão de rolagem, o pior é que demorei para perceber e passou o tempo de devolução. Quando rodo o botão o mouse não desce e nem soube, fica meio que indo e voltando. O botão de rolagem é uma das funções que acho mais importante em um mouse.",28 de outubro de 2020
344,2,"esse mouse é super bom para trabalho e atividades do dia a dia, estou com ele aproximadamente 1 mês, e até agora não apresentou problema nenhum, eu super recomendo pra quem quer trabalhar, ele tem um ótimo formato e um design bonito, na minha opinião, o melhor mouse sem fio que já comprei!!",10 de janeiro de 2022
345,2,"Se você quer um mouse pequeno, e de fácil transporte wireless para seu note... ele serve! Contudo, peca na ergonomia, no alto som do clique e na precisão um pouco também... Não serve para games, seja lá qual for...",19 de março de 2021
346,2,"Produto de qualidade, preciso, mas se você tem mãos grandes pode ficar um pouco difícil de operar, mas nada que seja muito difícil de se adaptar",21 de abril de 2021
347,2,"Por ser um produto relativamente barato, este mouse apresenta uma ótima relação entre custo e benefício. Utilizo ele no meu laptop e ele funciona muito bem. Ele é bastante preciso e nunca apresentou falhas no funcionamento. Além disso, as pilhas duram bastante tempo. Recomendo.",23 de setembro de 2020
348,2,"Ótimo mouse, possui boa precisão, além de design ergonômico, responde bem aos cliques e ótimo custo benefício. Por enquanto somente boas recomendações, espero continuar assim. A entrega da Amazon ótima, rápida e produto bem embalado.",30 de maio de 2021
349,2,"Ótimo mouse, eu já possuí outro da Logitech e tbm era muito bom. Este é bem leve e minha mão é pequena, portanto fica bem confortável. Como não tem aquele laser óptico vermelho economiza mais a pilha. Recomendo.",8 de março de 2021
350,2,Cumpre com todas as informações...fiquei procurando o plug mas depois vi que estava dentro do mouse.,21 de outubro de 2021
351,2,"Já tinha um mouse da Logitech sem fio e devido ao ótimo produto, adquire esse também. Não me decepcionou, excelente equipamento, funciona perfeitamente sem atrasos nos cliques e com ótima duração da pilha.",10 de junho de 2021
352,2,"A muito tempo eu estava procurando um mouse wireless na cor do meu notebook, sabendo a qualidade da marca fiz uma pesquisa e a custo benefício, qualidade e design o M170 oferece tudo isso. Estou usando a semanas o mouse e o mesmo não decepciona. Recomendo.",11 de junho de 2021
353,2,"É um mouse excelente. Eu tenho as mãos pequenas e ele tem o encaixe perfeito. Ele também é muito leve, então no final do dia eu não sinto dor ou cansaço. Também acho ele muito preciso e nunca falhou, porém nunca usei ele para jogos.",5 de maio de 2021
354,2,"Este mouse é muito bom. Tem o tamanho e peso ideal para mim. Estou usando há 9 meses e ainda não precisei trocar a pilha que veio com ele. Desliza bem no mousepad, na mesa de madeira ou até no sofá. Na época paguei 35 reais, mas pagaria 50 fácil. O produto chegou em 15 dias úteis para a região metropolitana de Fortaleza.",22 de abril de 2020
355,2,"É um mouse para trabalho. Se você está pensando em adquiri-lo para jogar, esqueça! Ótimo para coisas básicas e simples.",21 de setembro de 2021
356,2,Produto de alta qualidade como os outros periféricos da Logitech.A bateria tem longa duração e seu uso é muito confortável.,3 de julho de 2020
357,2,"Fiquei com receio de comprar pois todos falaram que mouse sem fio tem muito delay porém já faz duas semanas que uso e não apresentou nenhuma dificuldade, uma pena que para desligar e ligar tem que ser manualmente pois as vezes pode esquecer e a pilha descarrega.",12 de julho de 2020
358,2,"O produto é muito bom. O mouse é preciso, muito prático e tem um design ergonômico e bem resolvido. Vem com pilha, pronto para uso. O manual de instruções é claro. A embalagem é extremamente prática, fácil de abrir e segura, pois não é preciso usar tesoura ou faca para abrir a embalagem.",27 de agosto de 2020
359,2,"Ótimo custo benefício, pelo valor cumpre o que promete e é muito funcional para trabalho de escritório e games.",15 de fevereiro de 2022
360,2,"O mouse é preciso e muito leve, ponto extra por vir com pilha já. Excelente para trabalho, estudo e jogatina causal. não é ágil para jogos profissionais, apesar da ergonomia permitir longas horas de uso.É o famoso BBB, excelente custo benefício!",5 de agosto de 2020
361,2,"O produto é excelente, ótimo custo beneficio, o único problema é com o parceiro que a Amazon escolheu para fazer a entrega, alem de entregarem com dias de atraso a embalagem chegou toda danificada, uma pena a Amazon não permitir que o cliente escolha a transportadora para sua entrega porque se depender de mim essa que prestou esse ultimo serviço nunca mais traria nada pra mim.",25 de novembro de 2019
362,2,"Comprei o mouse para usar com o notebook, para trabalhar, usar no dia dia, etc. Pelo fato dele ser pequeno ajuda nisto, até mesmo em viagens, então para este tipo de uso é ótimo. Acredito que para jogos ele não deve ser muito bom, mas para uso no dia dia, confortável e bom.",29 de novembro de 2021
